event_type,timestamp,callback_index,outdoor_temp_c,zone_temp_c,primary_zone,electricity_demand_w,interval_kwh,cumulative_kwh,action_json,reasoning,zone_temp_Core_ZN,zone_temp_Perimeter_ZN_1,zone_temp_Perimeter_ZN_2,zone_temp_Perimeter_ZN_3,zone_temp_Perimeter_ZN_4
sensor,1979-06-15 15:13,90,31.700000000000003,25.02099392047756,Core_ZN,4651.235225694106,0.7752058709490176,23.966913867824527,,,25.02099392047756,24.99982013773555,25.0395660354092,24.99985661471039,24.499527202472546
sensor,1979-06-15 15:22,91,31.700000000000003,25.00043330711501,Core_ZN,1758.4283431939214,0.29307139053232023,24.259985258356846,,,25.00043330711501,25.706122487580945,25.001364616217284,25.61919250366021,26.27593499189846
sensor,1979-06-15 15:32,92,31.7,25.30106227369712,Core_ZN,3470.592480589929,0.5784320800983215,24.838417338455166,,,25.30106227369712,25.008753967683425,24.999955384078316,25.00790530206859,24.541461779507564
sensor,1979-06-15 15:42,93,31.700000000000003,25.34161954721953,Core_ZN,4032.8740770063077,0.6721456795010512,25.510563017956216,,,25.34161954721953,25.00007941289946,25.947857246813268,25.000091351144302,24.501032484315544
sensor,1979-06-15 15:53,94,31.7,25.021147515232382,Core_ZN,4687.511392925655,0.7812518988209425,26.29181491677716,,,25.021147515232382,24.99982972111657,25.03878635049538,24.999863875767087,24.49954272370707
sensor,1979-06-15 15:62,95,31.7,25.00043861904563,Core_ZN,1747.5583847226621,0.2912597307871103,26.58307464756427,,,25.00043861904563,25.7036554580794,25.00134735229409,25.619646582417957,26.342647244100547
decision,1979-06-15 15:62,95,31.7,25.00043861904563,Core_ZN,1747.5583847226621,0.2912597307871103,26.58307464756427,"{""cooling"": {""Core_ZN"": 26.0, ""Perimeter_ZN_1"": 25.5, ""Perimeter_ZN_2"": 25.5, ""Perimeter_ZN_3"": 25.5, ""Perimeter_ZN_4"": 25.5}, ""heating"": {""Core_ZN"": 21.0, ""Perimeter_ZN_1"": 21.0, ""Perimeter_ZN_2"": 21.0, ""Perimeter_ZN_3"": 21.0, ""Perimeter_ZN_4"": 21.0}}","Adjusted setpoints for comfort/energy: zone=25.0°C, cooling→{'Core_ZN': 26.0, 'Perimeter_ZN_1': 25.5, 'Perimeter_ZN_2': 25.5, 'Perimeter_ZN_3': 25.5, 'Perimeter_ZN_4': 25.5}, heating→{'Core_ZN': 21.0, 'Perimeter_ZN_1': 21.0, 'Perimeter_ZN_2': 21.0, 'Perimeter_ZN_3': 21.0, 'Perimeter_ZN_4': 21.0}",25.00043861904563,25.7036554580794,25.00134735229409,25.619646582417957,26.342647244100547
sensor,1979-06-15 16:13,96,31.6,25.30100301185118,Core_ZN,3146.8993470062173,0.5244832245010362,27.107557872065307,,,25.30100301185118,25.4985733129556,25.483367109825465,25.819169431104374,25.509920012851687
sensor,1979-06-15 16:23,97,31.500000000000004,25.552350143123576,Core_ZN,2551.191546561081,0.4251985910935135,27.53275646315882,,,25.552350143123576,25.499887213549727,26.18500773937984,25.51202405520456,25.500367284831853
sensor,1979-06-15 16:33,98,31.4,25.64196690776733,Core_ZN,3239.388565093196,0.5398980941821994,28.072654557341018,,,25.64196690776733,25.499916831348262,25.52907918428937,25.50072515319205,25.499828889001382
